prior	after smooth	after rf
-4.649216777	0.221211936	-0.6065139
-1.847698385	-0.666369599	0.18578453
-2.94721411	0.545442529	0.254728896
-4.03828159	-0.561148084	-0.130526004
-0.974812408	-0.022127712	0.938668539
-3.406451202	-1.057352599	0.353479108
-2.790149364	0.419807946	-0.472057852
-2.059069356	-0.620839417	0.452399619
-2.5915281	-0.076884216	1.184458134
-4.605631181	0.590072315	-0.10774899
-3.523148375	-0.109565026	0.719915841
-2.440862893	0.405211078	0.132766271
0.280162221	-0.464858366	0.146086702
-3.623450044	0.422313696	1.29197735
-3.907098852	-0.089491814	0.340140268
-1.816290797	-1.086948256	0.328466208
-4.406838985	0.392289965	1.118647677
-2.746728027	-0.593445518	-0.212087465
-4.3760763	0.055218588	0.303133155
-2.511842983	0.135696772	0.224884617
-4.988057193	-0.470216414	-0.21397203
-3.961637877	-0.529678118	-0.374983808
-3.419292001	-0.63202065	0.041752853
-2.477193361	1.546463267	-1.249432186
-4.268093051	0.8314284	0.744619963
-3.844195508	0.309128533	-0.192354111
-3.790360762	-0.107551015	-0.088731499
-2.159546214	-0.217798068	-0.293093465
-4.121755254	-0.490346025	0.631137421
-4.605631181	1.056670991	0.857969378
-2.49728352	-0.03363792	0.330335259
-3.110379627	0.546583203	0.400277531
-4.043570977	0.400760452	-0.33640018
-4.314794867	-1.319765493	2.251168634
-2.973728887	0.104452852	0.735228831
-3.729517945	0.122915445	0.170247227
-2.515114746	0.77977127	-1.070688371
-2.000685802	-0.568169724	-0.012509625
-3.965431783	0.912154899	0.169735884
-3.634343941	0.526736139	0.560801719
-2.985748329	0.042765463	0.27646436
-3.110379627	2.369164334	-0.114946982
-3.610575105	1.307126624	0.433763983
-0.509790223	0.888061084	-0.919951095
-2.682962907	0.739665691	0.432676114
-4.109411987	0.795353892	0.476529446
-4.278847011	-0.439794899	0.185090964
-1.132737688	0.202593747	0.224456087
-4.688565496	-0.209423148	0.850271251
-3.517062329	-0.494015527	0.413146602
-4.640134446	-0.699681546	0.238606168
-2.371806235	0.903995421	0.682065615
-2.396120249	0.73097509	-0.158872733
-4.199211801	0.414888761	0.268590966
-4.391141759	0.54646945	0.362619632
-4.020763832	-0.005222048	0.50762159
-4.559797273	0.324527517	0.046098751
-3.864339677	-0.337115255	0.138676751
-2.507629231	-0.011773069	-0.064713488
-5.208746237	-0.112517835	0.052220481
-4.076580953	-0.346844707	-0.155773208
-3.266100285	0.126345359	0.087400251
-3.720581263	-0.148277585	0.33553248
-3.384592938	-0.360227787	0.300047561
-3.958687811	0.647084245	0.260133531
-1.43208369	0.31739687	0.935891546
-2.029720263	0.367247576	-0.911632557
-5.070886714	0.562260933	-0.067161113
-4.939948043	-0.179351938	-0.912154899
-4.738342189	0.583571013	0.628040616
-3.996045072	-0.214648515	0.126867345
-2.827358733	0.43741126	-0.867317396
-3.851496537	0.276592507	-0.407618042
-5.112704048	-0.066336219	0.173829664
-4.474289291	0.408365564	0.301849474
-4.454403195	-0.084396957	-0.072901877
-4.525587999	0.532668716	0.304251758
-3.708529555	0.101685488	0.272715569
-3.548790517	-0.116364561	0.587648006
-3.794351452	0.159923259	0.532755788
-3.810553908	2.622736541	0.462580727
-3.39882591	-0.711241755	0.598149928
-3.22604578	0.334420306	0.434835993
-4.1346403	-0.631736089	0.965690446
-3.633352103	-0.316442062	0.556744585
-4.855965779	1.292278208	-1.28023516
-4.889123788	-0.644845684	0.478829074
-2.611501134	0.379805679	0.243937698
-4.969233614	0.019038868	0.323321237
-2.987781475	-0.28498733	0.909380961
-4.229438766	0.139092861	-0.040302855
-1.627259884	-0.627439564	0.316504732
-2.91866895	0.66588143	0.184042394
-3.514914106	0.38538997	0.15606449
-4.979178338	-1.035181739	0.043774853
-2.676921339	-0.164998948	0.963942641
-3.950690401	-0.352841456	0.77077994
-4.426280636	0.774116511	1.333017815
-5.204760002	0.284150621	0.006785413
-4.202425791	-1.22304815	0.518158632
-3.492334985	1.083602452	0.139092861
-4.132827019	-0.348155206	0.26994309
-4.849914709	0.37847514	0.057555207
-3.690268506	-0.254640543	1.094157021
-4.223432632	0.304679599	-0.158252366
-3.881539458	-0.439854201	0.301378353
-4.271222485	2.325570307	0.141466968
-2.779161049	-0.133544573	0.245068373
-2.789487259	0.914492776	-0.811371072
-4.550545767	0.769388547	0.230077582
-2.838493925	-1.174439384	0.455093651
-3.174985054	-0.721452858	0.09525763
-3.870026047	-0.071777991	-3.064552767
-2.770780579	-0.143586127	-0.726462947
-4.0035152	0.976894712	0.634038924
-4.09421974	-0.577367531	-0.555615882
-2.560098876	0.310604559	1.065969128
-3.511979635	-0.850288763	0.69509816
-4.067180612	-0.307443855	0.224531818
-2.791871804	-0.438332229	0.069023235
-3.818486796	-0.472110866	-0.109714679
-4.328521662	0.453284378	-0.04578951
-3.859311402	-0.206282698	2.89062335
-2.179407944	1.222701098	0.081069543
-4.941132162	0.335852363	0.259573105
-5.323880162	0.604883584	-0.050007927
-4.899569726	0.62383906	-0.605415107
-4.368130038	-0.132007602	0.893367285
-3.930217475	-0.447880339	0.302441792
-5.053121995	-0.220877599	0.263185968
-3.79158872	0.029311294	-0.335197107
-3.933847116	-0.855005434	-0.198824233
-4.061849582	0.403347034	0.364592425
-4.485343052	-0.814628461	0.029465812
-4.782634267	0.57712702	0.1104388
-4.369520233	-0.394939104	-0.164143245
-5.011262386	0.233540431	-0.967680569
-3.22604578	1.065566117	0.198255322
-1.912861688	0.160808207	-0.889824935
-4.581172767	-0.900294238	0.444336732
-4.050645166	-0.324310406	0.093349243
-1.501821621	-0.037831459	0.15180128
-3.867854876	-0.167033376	0.685596804
-5.211603995	-0.610140123	0.25729313
-2.938426755	-0.081362643	-0.183733518
-4.592319121	0.59465137	-0.471724227
-5.559244463	-1.046638129	-0.211856167
-3.770710212	-0.078331171	0.146989371
-4.647460829	-0.295640284	-0.034277535
-3.941870457	-0.155483698	0.068845313
-1.190886668	-0.021356112	0.708626215
-3.511979635	0.636404526	-0.545431137
-3.508985224	0.391856543	-0.291566026
-5.028089951	-0.70368693	0.675749221
-2.770031647	-0.847820314	-0.044423914
-3.767352158	0.901713954	0.562377627
0.312062216	-0.480571223	0.511405997
-4.732385699	0.773393795	-0.826661345
-3.591042065	-0.192219837	0.524841147
-2.560098876	3.41382656	0.304804717
-3.844474948	0.339148662	0.257797932
-4.245704642	0.354443535	-0.051258623
-2.671349031	-0.410254208	-0.793913154
0.721279657	-0.172698569	-0.249562223
-4.172286289	0.309114106	0.874294053
-4.184649009	1.17978499	0.325374027
-3.686838492	0.036169528	0.408579542
-3.07529776	1.113817623	0.015852005
-4.346949353	-0.26289044	0.137641582
-2.914590586	-0.026041238	-0.614881981
-4.419396221	0.688234088	0.498286831
-4.988057193	0.516583899	-0.073364774
-4.754505306	-1.029479589	0.401035058
-3.774025101	-0.238258378	0.558234316
-1.692649342	-0.547101774	0.082358367
-3.670022709	-1.001907026	-0.030545946
-0.38508381	-0.644297947	-0.580372973
-4.19946495	1.560879838	1.346044047
-2.187775295	-1.021127424	0.459062287
-3.701134721	0.080133923	0.662903787
-3.943851299	-0.36642742	-0.601006427
-2.533534633	-0.563018971	1.172869233
-4.67860281	0.694483825	0.536069745
2.905766102	-0.658505162	0.538803101
-4.391141759	-0.565897657	0.295404185
-3.38954895	0.504069653	0.388628512
-4.65594674	0.594538092	0.914526371
-5.565776229	1.620191798	0.499756657
-4.180845362	-0.369261226	1.331664491
-4.274799466	-1.091408051	0.050069319
-4.941132162	0.937951682	-0.313322885
-3.416979715	-0.444224333	0.461648094
-2.289627168	0.041360624	0.096048505
-4.112119448	-0.541223286	0.682450294
-4.22207714	-0.284022146	-0.382386018
-4.674191448	2.785521237	-0.084708359
-4.143837098	-0.155147695	1.886418767
-2.454480476	0.156701095	0.615889334
-2.121630804	-1.112856931	0.330191592
-4.351513839	0.370439571	-0.981337475
-2.257521452	0.847303798	-0.055915407
-4.252366448	0.013901668	-0.023277577
-3.488698365	4.300607406	0.069508342
-4.89305582	-0.229083639	-1.672458436
-3.173586272	0.123513549	-0.247169189
-3.025347014	-0.491038473	-0.553523681
-4.461055598	0.491412168	0.032305163
-3.698411787	0.524980823	0.055482019
-3.546520539	-0.222205103	-0.335180064
-3.342078424	1.518766977	-1.388781892
-2.394355812	3.020358563	0.330166734
-1.903434832	0.328042165	1.526279274
-3.56623233	-0.750187614	0.338293483
-4.125193444	1.000996472	-0.699038459
-4.122861688	1.689891343	0.510409092
-4.459196076	-0.450701144	1.149430598
-3.662697163	-0.314806306	0.126364807
-3.749718136	0.353653619	0.665936417
-3.333956138	0.514338645	-0.086964005
-2.967692279	-1.361004795	0.986257608
-3.941309467	-1.204874891	0.037656259
-4.461055598	-0.551090388	-1.685576273
-4.674389631	0.617951347	-1.015735224
-0.717619219	-0.100894095	0.537348997
-2.25885807	1.74162905	0.479246952
-4.459196076	0.005952995	1.216514764
-4.237688932	0.186940715	-0.255485644
-5.748211132	0.521995509	0.568053936
-3.985023702	0.031889211	0.423670946
-4.646499026	-0.222580673	0.118245983
-3.828841054	-0.038620955	-0.548417558
-5.281860653	5.043118502	2.098608852
-1.391322308	0.189477892	0.278953563
-3.720776908	-0.610106269	-0.17882923
-3.373786793	-0.721703679	-1.495230656
-5.157636146	-1.625403678	0.263361065
-3.330500303	1.670094557	0.4818757
-1.868674343	-0.261589666	0.846036825
-3.94491115	2.679116612	0.989252155
-4.832440382	-0.082010541	-0.436315569
-4.210364447	-1.042624218	-0.103039355
-5.100526236	-0.051519677	-0.11959429
-4.119781759	-0.427122464	1.94546609
-5.477498191	1.132863546	0.712031421
-2.615854578	-0.518844602	-0.060030315
-5.11188962	-0.402203113	-0.03477823
-3.749430529	-0.577588875	-0.235313986
-3.614624674	0.257838753	1.78507671
-1.964864501	0.039803639	0.526338077
-0.584325107	1.079242807	0.178385039
-1.864755198	1.855748683	0.103397929
-4.613317343	0.416231759	0.193289384
-3.173586272	0.18956287	-0.126460687
-2.985642653	-0.325539908	1.349460664
-3.03108172	-0.797318709	2.037828083
-4.738342189	-0.700397652	0.210262661
-1.900797421	0.290290957	0.248657754
-4.78356001	1.946496852	-0.258144266
-3.095129257	-0.142069366	0.384166013
-3.683590444	0.27568577	0.328990773
-4.328613278	-0.726030748	-0.966277316
-4.368669062	0.006511288	0.44249592
-4.209788332	-0.118436678	-0.086619385
-4.642155803	0.691464502	0.801883314
-3.951265096	2.140706891	0.567044604
-3.305529791	0.744516945	0.691248631
-4.743667502	-0.539705396	-0.126707333
-3.159213873	1.33270748	-0.959095856
-4.060818305	-0.191292156	0.984440296
-4.374827032	-0.284303873	-0.006579815
-2.828688118	0.063353667	-0.274278283
-3.611409789	-0.595101646	0.219304725
-3.671201507	0.06467126	-1.309053827
-1.616275398	-0.34873022	-0.410522724
-5.189682548	-0.758298782	0.593666808
-4.162758137	-1.063295637	0.012798063
-2.43882744	-1.758514368	0.425318255
-4.607618073	-0.560452762	0
-3.759533214	0.819076014	-0.698778309
-4.712379752	-1.016776453	0.374828962
-1.558742486	-0.308614303	-0.007357877
-4.771075045	-1.355022286	-1.09013334
-3.908217662	0.164398668	-0.526737464
-4.401057216	0.320067629	0.827721512
-2.469048122	0.156662891	0.490762959
-4.563024864	-0.373439843	0.183934508
-3.229892917	0.322826028	0.204103072
-4.106096897	0.326710579	-0.45338011
-3.957955872	0.490356346	-0.143296757
-4.366406017	0.981525917	0.183929096
-5.072561644	-0.464676651	-0.497228556
-4.599990113	-0.720363784	0.558759146
-3.415378108	-0.99176899	0.217268671
-2.745886593	-0.527127355	0.968749519
-3.441902296	-1.220212537	0.604180684
-2.821606798	0.475609923	-0.02623379
-4.847840926	-0.873476552	0.352437564
-3.372911214	0.308100837	1.298463605
-3.500699553	0.481769661	-0.109314147
-5.348045783	3.285547312	0.006676391
-4.256390388	0.514672435	-0.199772003
-4.250388715	0.10056286	-0.318925742
-5.040108646	-0.460879891	-0.071314542
-1.963440998	0.294213808	0.937561334
-1.773227124	0.512410066	-0.516171909
-3.791775803	-0.106822263	-0.007190388
-3.581932985	-1.540928453	-0.648926969
-4.262117315	-0.299658004	-0.142704689
-4.441876166	1.17364673	0.461763738
-3.399391612	-0.570516332	0.317396704
-4.105353484	0.647270377	-0.818200443
-4.675482383	-0.310876264	-0.181451762
-3.809649751	-0.884417663	1.15066195
-3.520616467	-0.059460287	-0.616777749
-0.512546957	-0.465850142	0.185960053
-4.717805826	-0.084207289	0.429818051
-5.032658528	0.098184053	0.942896039
-2.955699498	-0.756913066	0.07629739
-3.364909671	0.476605541	2.027491008
-2.936507534	-0.068026958	-0.241815668
-4.35219786	-0.113642255	0.142923471
-3.627242165	-0.173210259	0.666735432
-5.792925427	-0.117862005	0.107415235
-3.869194242	-0.089013622	-0.930469887
-5.432743535	0.071140035	0.704551604
-4.328613278	-0.190521435	-0.548399431
-4.607964085	0.118281493	-0.147851866
-5.505995943	0.029764975	-0.126401781
-0.61142499	0.05967513	-0.262552466
-4.302489305	-0.720363784	0.982602067
-4.696760948	1.820611223	-0.227800105
-4.81575082	-0.815287153	0.646651945
-4.871894746	-0.068997538	0.005900549
-4.109951683	-0.598301763	-0.97849414
-4.304741786	1.419836479	-0.181728004
-3.04008119	-0.620755287	0.511511374
-3.542639287	0.016723757	-0.083782724
-3.516155979	-0.536949929	0.946716124
-4.047216417	-0.816412288	0.42684425
-4.050695424	-0.41456701	0.518561983
-1.374204991	-0.5804792	0.448897829
-2.955699498	0.330202501	0.207278263
-4.031843807	1.110649652	-0.628881101
-4.63963399	1.524443752	0.266818502
-3.61251393	-0.118936235	1.125102895
-3.937624167	0.593039334	-0.827554931
-3.836337359	0.667896625	0.143255352
-4.797953352	-0.741363899	-0.312547227
-4.367020913	0.364228431	0.832917834
-3.048227235	-0.210545571	-0.453659631
-4.21666267	-1.096759547	0.305606063
-3.964530506	0.058987498	-0.571693882
-3.944129691	1.365002175	-0.311698826
-4.514059949	-0.189856271	-0.080368546
-3.373524597	-0.568320856	0.364331564
-4.394407161	-0.394271643	0.490434135
-3.781254781	-0.474632302	-0.077921718
-5.3455433	-0.837524842	-0.685107459
-3.836337359	-0.242887709	0.83530638
-3.600023707	0.467080128	-1.110560833
-4.516031958	-0.864222689	1.637978515
-3.908217662	-0.806762054	-0.6663365
-1.959279274	0.999958118	0.274900473
-2.764026062	-0.468236459	-0.444224333
-2.432356175	0.824377345	0.26715865
-4.516137086	-0.102051536	-1.026518392
-4.205772023	0.405805461	0.366709763
-4.315837496	-1.560788198	-0.107161956
-4.076997658	0.10133604	0.301592474
-3.51843465	-1.350682094	0.123209888
-3.453798085	-0.934750376	0.100888635
-4.045293153	-0.672197721	-0.274928741
-3.71108184	-1.697424311	0.290189568
-5.484569822	-0.399200039	1.271875751
-4.675575535	-0.216849404	0.062294102
-2.350647041	-0.336295448	-0.440857503
-3.353346025	0.051257901	1.112403208
-4.279047863	1.216032476	-1.938979185
-4.513983434	0.800351082	0.144141505
-3.665524589	0.117666637	0.692128866
-3.729348399	-0.621536807	-0.508311483
-4.884891694	1.003974014	0.67700071
-4.551145303	-0.43221827	-0.310567654
0.650021076	-0.061774931	0.315284152
-4.670873947	0.196781736	-0.879157737
-4.711605631	-0.1718236	0.270794851
-3.638959497	0.083140438	0.570194743
-1.279401154	-0.630642481	0.32056787
-3.864746759	-0.670817344	-0.623208077
-4.966435548	0.194567696	-0.884387255
-4.374760803	-0.275630473	-0.229775669
-2.763946482	-0.160996163	1.977437816
-4.443271879	-0.022897705	-0.294137026
-3.955109413	-0.44743144	1.204529826
-4.404527678	-0.838325419	0.193733308
-4.03041149	0.130554357	0.437499672
-3.370936276	1.354338921	-1.338676031
-3.609632352	-0.082358367	0.564167259
-3.162829137	1.18402719	0.714710589
-4.558247951	0.581199923	-0.310759677
-4.674234366	0.154403671	-0.320944097
-4.080713651	1.164713552	0.267540122
-4.697931027	-0.435063548	-0.379937842
-4.810420909	-0.192294463	0.549011199
-3.456280637	-0.755004686	-0.257204469
-4.478124327	0.739971617	-0.160071836
-2.831250593	0.412723451	-0.160233395
-3.906985886	1.722372957	1.138442993
-2.572364834	0.153557004	0.2164101
-5.19851602	2.061233789	0.01401924
-4.568171017	-0.096815045	-2.12345065
-3.739482176	-0.168230881	1.750741375
-3.914012168	0.123209888	0.180361007
-2.681037075	-1.441735474	-0.273276478
-4.633715593	2.540477973	0.11268226
-4.462855666	-0.092277725	-0.608541917
-0.51025768	-0.24594883	-0.258634754
-2.346115838	-0.405656138	-0.83792039
-2.738065849	-0.264382193	0.514990928
-4.049928194	-1.286949498	0.354300424
-3.527026626	0.067761964	0.22092247
-4.621080618	0.42924859	0.679522592
-3.837999777	0.08399518	-0.376564052
-4.21623963	-0.262718613	-0.552235568
-5.220972299	0.358488297	2.317789435
-2.081875254	-0.355046106	0.105061823
-4.449858001	0.202345857	0.343463397
-3.52380281	3.963271358	-0.169146741
-0.608173846	0.01910215	-0.850842664
-4.665074677	0.858658492	0.541791079
-3.558643025	-0.348544801	0.162187569
-4.681978754	-0.640522005	0.538301932
-5.435296674	-0.638828287	-0.653246299
-1.427824983	-0.060820338	0.230390679
-2.442991674	0.675158355	-0.262852923
-4.578600955	-0.486965423	0.244475155
-5.079341943	0.454005161	0.711636556
-2.674362256	-0.707680947	0.63083163
-3.917305861	-0.164550585	-0.02628479
-5.158004626	0.823265819	-0.610112927
-3.375950944	-0.190009527	-0.942660097
-4.302489305	-0.335131073	0.388164812
-3.526370228	0	-0.885382589
-4.202798369	-0.747980294	0.53314557
-4.154130052	-0.18330005	-0.01930883
-3.963665272	-0.714934604	0.712199793
-4.002040482	-0.859317329	0.508988871
-3.818822891	1.387463171	-0.769444639
-3.717770032	0.064362768	-0.397441458
-3.493986801	0.34382059	0.275091078
-4.63779738	-0.298813452	0.931482979
-3.018363681	-0.56830414	0.312143754
-3.481232582	0.306775831	0.485877373
-4.956338445	0.208461527	-0.124699399
-2.162817189	0.767873635	0.220454316
-4.303521395	1.141426209	0.359376126
-3.780587716	0.280573647	-0.039282975
-4.278804157	-0.247338989	0.108806756
-3.765950684	0.678068161	-0.080420802
-0.812403813	-0.098444207	0.529983089
-3.88412231	-0.034466058	-0.305766566
-5.422121765	0.516036165	0.207705836
-3.967671915	-0.452279713	-1.371864295
-3.173993509	-0.25176465	-0.260203375
-3.910590554	-0.329821033	-0.174065091
